ID,Street Name,Street Qualifier,Begin Measure,End Measure,School,Speed Limit,Effective Days,Effective Time,Legislation Link,Location
425,Keslar Rd,A,133.7,497.6,Richmond Montessori School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.167475273007 49.7924329333, -97.167777348424 49.792806217838, -97.168072349526 49.793170754218, -97.168372271025 49.793543890193, -97.169000466676 49.794325415237, -97.169628668155 49.795106919397, -97.16981180018 49.795334736614)"
426,Stan Bailie Dr,A,1439.1,1532.66287,École South Pointe,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.183039845581 49.778215763647, -97.182893627106 49.778261985132, -97.182389576995 49.778403150583, -97.18197596863 49.778468808472, -97.181816939047 49.778487206026)"
427,Kirkbridge Dr,A,2199.2,2526.4,École South Pointe,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.177540381745 49.77932806507, -97.177598108597 49.77930474861, -97.177956820345 49.779159860146, -97.178353666778 49.778999582006, -97.178673390609 49.778884560745, -97.178973187164 49.778798493492, -97.179189839762 49.778748067962, -97.179476866787 49.778695297723, -97.179731076739 49.778662269091, -97.180254867509 49.778612590389, -97.180777743764 49.778565414092, -97.181679484073 49.778490775347, -97.181816690118 49.77848721249)"
428,John Angus Dr,B,591.6,714.80743,École South Pointe,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.183338136961 49.781623231916, -97.18292714087 49.780931191568, -97.182881808387 49.780857552212, -97.182718348875 49.780590544523)"
43,Lucas Ave,A,328.68695,478.34735,Prairie Rose Elementary School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.222115610241 49.942264092243, -97.222185173261 49.942264137118, -97.222312661831 49.942264219325, -97.222439930676 49.942264301251, -97.222512927571 49.942264348138, -97.222906871783 49.942264600385, -97.223374045865 49.942264897787, -97.223501537247 49.942264978662, -97.223628804688 49.942265059256, -97.224200968697 49.94226541957)"
430,Tim Sale Dr,B,597.2,906.25548,École South Pointe,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.181565712818 49.77792799503, -97.181592560956 49.778029094987, -97.181614548153 49.778145877786, -97.181639986279 49.778280989186, -97.181679484073 49.778490775347, -97.181753390953 49.778799724972, -97.18184098925 49.779044003737, -97.18196364419 49.779302927953, -97.182103684621 49.779544623582, -97.182463375462 49.780151138768, -97.182622235063 49.780421358179, -97.182622516657 49.780421837167, -97.182718348875 49.780590544523)"
431,Tim Sale Dr,A,1513.6,1800,École South Pointe,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.181595212973 49.777927901425, -97.181816939047 49.778487206026, -97.18193360291 49.778787187936, -97.182042486801 49.779077053595, -97.182167577397 49.779325213215, -97.18228614955 49.779526135809, -97.182472765113 49.779840380708, -97.182631943326 49.78010840157, -97.182792931612 49.780379416082)"
432,Iowa St,A,137.4,214.68975,Dr. D.W. Penner School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.107758124523 49.823518496663, -97.107938990461 49.82373795799, -97.108143564277 49.82398618358, -97.108148459472 49.823996717846, -97.108151944074 49.824007484374, -97.108153992544 49.824018404261, -97.108154589869 49.824029397482, -97.10815373167 49.824040383472, -97.108151424236 49.824051281721, -97.108147684476 49.82406201236, -97.108142539796 49.82407249675, -97.108136027897 49.824082658056, -97.108128196502 49.82409242181, -97.108119103003 49.824101716459, -97.10810881404 49.824110473887, -97.108097405016 49.824118629914, -97.108084959543 49.824126124769, -97.108071568826 49.824132903525)"
434,Chancellor Dr,A,796.9,1171,R.H.G. Bonnycastle School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.161509665571 49.813600762012, -97.161884351368 49.813525852893, -97.162036122183 49.813495510359, -97.162187886551 49.813465168876, -97.162762903381 49.813350234863, -97.165209903723 49.812861091711, -97.165606057221 49.812780405959, -97.165757801093 49.812750070444, -97.166476121921 49.812606465816)"
435,Chancellor Dr,A,4348.8,4553.7,R.H.G. Bonnycastle School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.162107253716 49.811388689575, -97.162100165466 49.811501923712, -97.162112442394 49.811728091344, -97.162151081252 49.811953012951, -97.162215861679 49.812175403663, -97.162297190017 49.812371726913, -97.162306413967 49.812393993046, -97.162541661551 49.812886788199, -97.162571664104 49.812949636622, -97.162601669035 49.813012489861, -97.162682244619 49.813181275845)"
436,Lakewood Blvd,B,218.4,338.36703,Ecole Van Belleghem,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.078531032619 49.854072545357, -97.078530356462 49.853947092203, -97.078515322815 49.853750584539, -97.078468826029 49.853142807952, -97.078509590003 49.852997129944)"
438,Vermillion Rd,A,0,241.25821,Ecole Van Belleghem,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.078696598445 49.853750504594, -97.078515322815 49.853750584539, -97.077657158055 49.85375095915, -97.075929299581 49.853751694126, -97.075344799169 49.85379380027)"
439,Vermillion Rd,A,241.3,253.5,Ecole Van Belleghem,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.075344228695 49.853793872181, -97.075177686818 49.85381486538)"
437,Weatherstone Pl,A,0,30.6,Ecole Van Belleghem,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.078696598445 49.853750504594, -97.079122183089 49.853750482236)"
440,Barker Blvd,A,1877,2062.7,River West Park School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.317086926428 49.865012850636, -97.316994150134 49.865021131209, -97.316300387099 49.865100338349, -97.316079805123 49.865125521334, -97.315712407674 49.865168038228, -97.314542929618 49.865303366934)"
441,East Gate,A,0,372.6,Twelve Tribes School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156888909996 49.879060035963, -97.156877904842 49.879037616255, -97.156864686246 49.879015701573, -97.156849309188 49.878994383063, -97.15511899013 49.877116392449, -97.154252718157 49.876176126179)"
442,Langside St,A,0,353,Twelve Tribes School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156888909996 49.879060035963, -97.156898028468 49.879084003492, -97.15690461749 49.879108314675, -97.156908646884 49.87913285817, -97.156910098191 49.879157521573, -97.156814364168 49.880739616042, -97.156756280352 49.881700274833, -97.156746120499 49.881868305734, -97.156724183631 49.882230732139)"
443,Birchdale Ave,A,21.6,532.7,Nordale School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.130352633339 49.871502879352, -97.130332873262 49.87177682102, -97.13032182801 49.871929944049, -97.130311954114 49.872066835056, -97.130302081534 49.872203726612, -97.130292207444 49.872340618453, -97.130282333332 49.872477509684, -97.130272459119 49.872614401797, -97.130262584872 49.872751293032, -97.130252710526 49.872888185135, -97.130242837581 49.873025075791, -97.130239428382 49.873072338235, -97.130232963093 49.873161967592, -97.130223088548 49.873298859682, -97.130213213969 49.873435750894, -97.130203339291 49.873572642975, -97.130193464579 49.873709534177, -97.130177075598 49.873936761428, -97.130065304958 49.875486352567, -97.130021485394 49.876093835797)"
45,Heritage Blvd,A,201.96295,355.8186,Heritage Elementary,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.283578870347 49.889794336991, -97.283658598325 49.889917622723, -97.283871161246 49.890246311778, -97.284083687711 49.890574938899, -97.284157289577 49.890688747469, -97.284255392604 49.890840439716, -97.284345320722 49.890979491114, -97.284404465954 49.891070945152)"
46,Fisher St,A,827.41807,981.61511,Diagnostic Learning Centre (Montessori),30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.123680904734 49.863347158935, -97.123459486503 49.863072671974, -97.123190362047 49.862739040046, -97.12312568592 49.86265885037, -97.123061010004 49.862578660658, -97.122790542257 49.862243311695, -97.122758340795 49.862203385232, -97.122689208431 49.862117668551)"
47,Parr St,A,1304.88727,1461.33444,Faraday School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.149129895152 49.925555121033, -97.1491012734 49.925592170015, -97.148969427887 49.925762837108, -97.148915271631 49.925844904469, -97.148861139063 49.925926935623, -97.148296940429 49.926657223009, -97.148172325622 49.92681851849)"
48,Doubleday Dr,A,238.73203,395.94923,James Nisbet Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.164252320084 49.952448292742, -97.164260723719 49.952449019933, -97.164504277115 49.952478641947, -97.164669425324 49.95250369813, -97.164954023597 49.952558203066, -97.165232074683 49.952625318245, -97.165502238261 49.952704720154, -97.16558738942 49.952732087732, -97.165937211666 49.952844519608, -97.16628501141 49.952956299901)"
50,St Charles St,A,36.23531,194.38525,St. Charles Catholic School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.320872555098 49.873567653947, -97.320844288879 49.873832036282, -97.320764613992 49.874577241696, -97.320752741264 49.874706912456, -97.32074304155 49.874812849551, -97.32072547167 49.874986649683)"
51,St Matthews Ave,A,715.55563,874.36167,Greenway School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.170342763746 49.890083186496, -97.170652735502 49.890092804994, -97.170855628329 49.890099100356, -97.171660410308 49.890123993789, -97.1722208198 49.890141325004, -97.172395917252 49.890146739507, -97.172550613602 49.890151522878)"
52,Fisher St,A,160.83847,320.22598,Riverview School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.126608789215 49.866978653944, -97.12655809614 49.866915801407, -97.126484589263 49.86682466024, -97.126411082659 49.866733519029, -97.126140738585 49.866398243306, -97.125870395753 49.866062963931, -97.125805749668 49.865982788688, -97.125741103794 49.865902613409, -97.125583905903 49.865707685597)"
53,Bluewater Cres,B,18.41311,179.9327,Ecole Guyot,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.082860731586 49.843740204445, -97.082861988589 49.8437595867, -97.082876890363 49.84383857403, -97.082901443817 49.843916546755, -97.08293549394 49.843993012471, -97.083516668886 49.845126634913)"
54,Vialoux Dr,A,796.87205,958.57759,Chapman School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.260286469094 49.870133253426, -97.26051056224 49.87012042162, -97.260558038655 49.870117977036, -97.260722706601 49.870113934507, -97.260887435528 49.870116754375, -97.262071000737 49.870161701443, -97.262200533071 49.870168009066, -97.262327175942 49.870174175843, -97.262532000558 49.870181952625)"
55,Margate Rd,A,623.11118,785.05203,O.V. Jewitt School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.178914931968 49.951913892185, -97.178934430391 49.951915094411, -97.17940430705 49.95192086643, -97.179659598139 49.951914306761, -97.180975869771 49.95190088986, -97.181171270316 49.951898896847)"
56,McKenzie St,A,222.63568,385.3574,Immaculate Heart of Mary School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.152877611756 49.91588999958, -97.152821749529 49.915962720908, -97.152760480586 49.916042480398, -97.152699149483 49.916122320506, -97.1524197095 49.916486088349, -97.152386579716 49.91652921544, -97.152353692629 49.91657202651, -97.152295220983 49.916648142299, -97.152074196518 49.916935859637, -97.152012929631 49.917015612762, -97.151951591465 49.91709545837, -97.151870640839 49.917200833601)"
57,Enfield Cres,A,104.45602,267.5312,Ecole Precieux-Sang,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.121318742454 49.877208533337, -97.119909767272 49.877203689119, -97.119049594233 49.877202435117)"
58,Talbot Ave,A,1496.28659,1661.10003,River Elm School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.102662587046 49.906219930576, -97.10166549925 49.906042184832, -97.101595328429 49.9060329868, -97.101524443826 49.906026459401, -97.100920285134 49.905998199652, -97.100613996596 49.905983871676, -97.100410222383 49.905974338801)"
59,Elmwood Rd,A,159.52935,325.94401,River Elm School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.10134039754 49.905665291023, -97.100920285134 49.905998199652, -97.100727801958 49.906177327255, -97.100558428553 49.906365940236, -97.100416169996 49.906558440004, -97.100297990444 49.906757618099, -97.100270353594 49.906812291004, -97.100208114786 49.906953439822)"
6,Woodrow Pl,A,33.36305,120.91601,Mulvey School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.161592487 49.879569981165, -97.161716196316 49.879574123263, -97.162235239225 49.879591500675, -97.162681106997 49.879602683611, -97.162809471121 49.87960705805)"
60,Boreham Blvd,A,683.68513,850.37231,Laidlaw  School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.225226444282 49.860846916858, -97.225286959951 49.860208348479, -97.225288356813 49.86019976548, -97.225290905646 49.86019129386, -97.225294587045 49.860182998109, -97.225299372987 49.860174941375, -97.225305227039 49.860167184989, -97.225312104638 49.860159787995, -97.225319953429 49.8601528067, -97.225328713665 49.860146294247, -97.22533831866 49.860140300212, -97.225348695299 49.860134870222, -97.225359764591 49.860130045612, -97.225371442275 49.860125863109, -97.225383639456 49.860122354549, -97.225396263287 49.860119546641, -97.225409217671 49.860117460761, -97.225422403997 49.860116112785, -97.225435721888 49.860115512975, -97.225449069964 49.860115665898, -97.226535745755 49.860158818575)"
61,Marymound Way,A,17.87569,185.35155,Marymound School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.111261988487 49.940302780458, -97.110731598386 49.940989657895, -97.110712673305 49.941014166254, -97.110421811729 49.941390834216, -97.1102211854 49.941650642904)"
62,Arbuthnot St,A,612.91901,780.48177,Earl Grey School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.152987129739 49.867720294946, -97.152900613911 49.867611628039, -97.152706856933 49.867368260524, -97.152643361827 49.867287191351, -97.152578624898 49.867207305715, -97.152371711689 49.866951971987, -97.152163063242 49.866694493896, -97.152098165852 49.866614408055, -97.151911162086 49.866383636653)"
63,St Cross St,A,649.91969,817.49056,Luxton School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.118455857813 49.923592189714, -97.118283179345 49.923815982983, -97.118030749992 49.924143130017, -97.117778356886 49.924470224981, -97.117514715178 49.924811892403, -97.117415146732 49.924940927044)"
64,Powers St,A,339.06025,507.18433,Niji Mahkwa School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.145373309158 49.913443336449, -97.145231868068 49.913627575788, -97.144858460719 49.914113963632, -97.14448484219 49.914600615297, -97.144333425909 49.91479783728)"
